  0.416666656732559       0.2872770      0.365772361751947     
  0.833333313465118       0.2214131      0.281911872804920     
   1.25000000000000       0.1434523      0.182649077963457     
   1.66666662693024       7.8129165E-02  9.947713926764998E-002
   2.08333325386047       3.5770144E-02  4.554395639682358E-002
   2.50000000000000       1.3766695E-02  1.752829837478338E-002
   2.91666674613953       4.4538989E-03  5.670879000431769E-003
   3.33333325386047       1.2113034E-03  1.542279090119043E-003
   3.75000000000000       2.7692801E-04  3.525955926025165E-004
   4.16666650772095       5.3220978E-05  6.776303368971901E-005
   4.58333349227905       8.5980428E-06  1.094736404286075E-005
   5.00000000000000       1.1676668E-06  1.486718857945537E-006
   5.41666650772095       1.3330300E-07  1.697265749823070E-007
   5.83333349227905       1.2792678E-08  1.628813439328116E-008
   6.25000000000000       1.0320146E-09  1.314000921428793E-009
   6.66666650772095       6.9986121E-11  8.910902727761951E-011
   7.08333349227905       3.9896814E-12  5.079815940272622E-012
   7.50000000000000       1.9119108E-13  2.434318155693346E-013
   7.91666650772095       7.7019156E-15  9.806372975505954E-015
   8.33333301544189       2.6081441E-16  3.320788249076674E-016
   8.75000000000000       7.4244506E-18  9.453091363872895E-018
   9.16666698455811       1.7766365E-19  2.262080531136161E-019
   9.58333301544189       3.5738666E-21  4.550381117522457E-021
   10.0000000000000       6.0433239E-23  7.694585350911996E-023
   10.4166669845581       8.5904300E-25  1.093765460746902E-024
   10.8333330154419       1.0265024E-26  1.306980807895664E-026
   11.2500000000000       1.0311035E-28  1.312838898703893E-028
   11.6666669845581       8.7065500E-31  1.108549771544666E-030
   12.0833330154419       1.1018277E-32  7.868745460032736E-033
   12.5000000000000       7.4809884E-35  4.695182737219246E-035
   12.9166669845581       3.5937443E-37  2.355054909481552E-037
   13.3333330154419       0.0000000E+00  9.930168828444093E-040
   13.7500000000000       0.0000000E+00  3.519722400354783E-042
   14.1666669845581       0.0000000E+00  1.048725255451618E-044
   14.5833330154419       0.0000000E+00  2.626773440229794E-047
   15.0000000000000       0.0000000E+00  5.530688175768237E-050
   15.4166669845581       0.0000000E+00  9.788976029645079E-053
   15.8333330154419       0.0000000E+00  1.456476391408472E-055
   16.2500000000000       0.0000000E+00  1.821649350602285E-058
   16.6666660308838       0.0000000E+00  1.915290060998117E-061
   17.0833339691162       0.0000000E+00  1.692747011118817E-064
   17.5000000000000       0.0000000E+00  1.257665773626663E-067
   17.9166660308838       0.0000000E+00  7.854893634901015E-071
   18.3333339691162       0.0000000E+00  4.123842484410811E-074
   18.7500000000000       0.0000000E+00  1.820038394393869E-077
   19.1666660308838       0.0000000E+00  6.752442751737270E-081
   19.5833339691162       0.0000000E+00  2.105847561141998E-084
   20.0000000000000       0.0000000E+00  5.520910490668717E-088
   20.4166660308838       0.0000000E+00  1.216736011554681E-091
   20.8333339691162       0.0000000E+00  2.254066064046747E-095
   21.2500000000000       0.0000000E+00  3.510392768689101E-099
   21.6666660308838       0.0000000E+00  4.595646995513412E-103
   22.0833339691162       0.0000000E+00  5.057328913963744E-107
   22.5000000000000       0.0000000E+00  4.678596216151797E-111
   22.9166660308838       0.0000000E+00  3.638411457805301E-115
   23.3333339691162       0.0000000E+00  2.378431279839037E-119
   23.7500000000000       0.0000000E+00  1.307044181252478E-123
   24.1666660308838       0.0000000E+00  6.037981919170637E-128
   24.5833339691162       0.0000000E+00  2.344632953688635E-132
   25.0000000000000       0.0000000E+00  7.653847760718735E-137
   25.4166660308838       0.0000000E+00  2.100325738692099E-141
   25.8333339691162       0.0000000E+00  4.844778992240538E-146
   26.2500000000000       0.0000000E+00  9.394728200139868E-151
   26.6666660308838       0.0000000E+00  1.531427176110330E-155
   27.0833339691162       0.0000000E+00  2.098398295215961E-160
