      0.995359E-01    0.189438E+05    0.798917E+03   -0.294473E+04    0.157229E+04    0.226761E+03    0.651036E+03    0.946406E+00    0.925700E+04
      0.102134E+00    0.187889E+05   -0.357672E+03   -0.231875E+03    0.105121E+04    0.296655E+03    0.725186E+03    0.101411E+01    0.949300E+04
      0.104742E+00    0.182262E+05    0.385157E+02    0.285622E+03    0.121196E+04    0.221405E+03    0.591055E+03    0.106103E+01    0.102490E+05
      0.107379E+00    0.179460E+05    0.133810E+04    0.472300E+01    0.127976E+04    0.163043E+03    0.501131E+03    0.112563E+01    0.108490E+05
      0.110009E+00    0.185352E+05    0.951062E+03    0.184670E+04    0.885764E+03    0.220855E+03    0.550197E+03    0.125014E+01    0.111130E+05
      0.112623E+00    0.186490E+05    0.212618E+03    0.730401E+03    0.879468E+03    0.197793E+03    0.468860E+03    0.134959E+01    0.118690E+05
      0.115235E+00    0.184879E+05    0.132017E+04   -0.467758E+03    0.104725E+04    0.149078E+03    0.416195E+03    0.143322E+01    0.121530E+05
      0.117863E+00    0.177666E+05    0.301548E+04   -0.234941E+04    0.762112E+03    0.174815E+03    0.428007E+03    0.147370E+01    0.131170E+05
      0.120479E+00    0.169053E+05    0.271490E+04    0.297013E+03    0.656011E+03    0.173801E+03    0.418423E+03    0.149772E+01    0.131970E+05
      0.123063E+00    0.165501E+05    0.236643E+04    0.801904E+03    0.811558E+03    0.126921E+03    0.337879E+03    0.156262E+01    0.139050E+05
      0.125669E+00    0.158181E+05    0.540847E+03    0.134906E+04    0.670330E+03    0.128840E+03    0.333285E+03    0.159043E+01    0.146850E+05
      0.128310E+00    0.151149E+05   -0.852325E+03    0.690142E+03    0.512823E+03    0.149109E+03    0.323984E+03    0.161753E+01    0.153810E+05
      0.130949E+00    0.149932E+05   -0.294142E+03    0.524376E+03    0.632397E+03    0.113701E+03    0.258030E+03    0.170560E+01    0.160290E+05
      0.133562E+00    0.144384E+05   -0.138037E+02    0.139743E+04    0.592687E+03    0.104680E+03    0.240577E+03    0.174277E+01    0.162850E+05
      0.136174E+00    0.143365E+05   -0.108698E+03    0.687715E+03    0.426286E+03    0.122574E+03    0.258380E+03    0.183398E+01    0.172970E+05
      0.138805E+00    0.135352E+05    0.474624E+02    0.867795E+03    0.484624E+03    0.102178E+03    0.227948E+03    0.183378E+01    0.178850E+05
      0.141420E+00    0.132257E+05   -0.572069E+03    0.350237E+03    0.514171E+03    0.847315E+02    0.196598E+03    0.189506E+01    0.183850E+05
      0.144017E+00    0.131492E+05   -0.101890E+04    0.120214E+04    0.376358E+03    0.976827E+02    0.216027E+03    0.198981E+01    0.190170E+05
      0.146618E+00    0.125438E+05   -0.623873E+03    0.131455E+04    0.376755E+03    0.895669E+02    0.197242E+03    0.200292E+01    0.198170E+05
      0.149252E+00    0.121748E+05    0.932336E+03   -0.156085E+03    0.439475E+03    0.704308E+02    0.159278E+03    0.205064E+01    0.209010E+05
      0.151880E+00    0.125052E+05    0.182030E+04   -0.850046E+03    0.355036E+03    0.852183E+02    0.172898E+03    0.221952E+01    0.212010E+05
      0.154489E+00    0.118689E+05    0.175808E+03   -0.475809E+03    0.321981E+03    0.801630E+02    0.162115E+03    0.221702E+01    0.219410E+05
      0.157108E+00    0.110653E+05    0.274829E+03    0.473741E+03    0.380979E+03    0.596841E+02    0.133871E+03    0.217384E+01    0.230410E+05
      0.159735E+00    0.107669E+05    0.758873E+03    0.123988E+04    0.332533E+03    0.634025E+02    0.135614E+03    0.222313E+01    0.235010E+05
      0.162356E+00    0.104394E+05    0.239187E+03    0.705513E+03    0.268377E+03    0.685550E+02    0.137445E+03    0.226334E+01    0.244770E+05
      0.164949E+00    0.105810E+05    0.126954E+04   -0.582755E+03    0.319422E+03    0.488216E+02    0.118889E+03    0.240572E+01    0.246170E+05
      0.167543E+00    0.105665E+05    0.162039E+04   -0.304197E+03    0.309605E+03    0.392551E+02    0.103820E+03    0.251755E+01    0.259970E+05
      0.170191E+00    0.109003E+05    0.826772E+03   -0.665128E+03    0.243619E+03    0.485426E+02    0.113901E+03    0.272218E+01    0.272450E+05
      0.172820E+00    0.106150E+05    0.407181E+03    0.591959E+03    0.265556E+03    0.424416E+02    0.105818E+03    0.277567E+01    0.273690E+05
      0.175441E+00    0.104340E+05    0.405278E+03    0.239842E+03    0.283474E+03    0.324882E+02    0.857169E+02    0.285439E+01    0.286650E+05
      0.178053E+00    0.101020E+05    0.446713E+03    0.155645E+04    0.232099E+03    0.386386E+02    0.905332E+02    0.288888E+01    0.289490E+05
      0.180680E+00    0.925553E+04    0.846458E+03    0.768917E+03    0.231652E+03    0.361020E+02    0.788049E+02    0.276566E+01    0.305370E+05
      0.183300E+00    0.965664E+04    0.300101E+03    0.794977E+03    0.262507E+03    0.266143E+02    0.714561E+02    0.301291E+01    0.308170E+05
      0.185893E+00    0.957798E+04    0.285150E+03    0.153225E+03    0.226096E+03    0.306804E+02    0.754878E+02    0.311698E+01    0.315010E+05
      0.188501E+00    0.936176E+04    0.793919E+03    0.480152E+03    0.205802E+03    0.318454E+02    0.729323E+02    0.317667E+01    0.331050E+05
      0.191127E+00    0.914155E+04    0.509183E+03    0.176838E+04    0.231776E+03    0.215585E+02    0.570442E+02    0.323338E+01    0.335650E+05
      0.193759E+00    0.893127E+04    0.951601E+01    0.842855E+03    0.214227E+03    0.221773E+02    0.537354E+02    0.329132E+01    0.350850E+05
      0.196382E+00    0.895113E+04    0.159147E+03    0.792441E+03    0.186453E+03    0.270887E+02    0.607662E+02    0.343444E+01    0.352410E+05
      0.198994E+00    0.898158E+04    0.603514E+02    0.500799E+03    0.204230E+03    0.213961E+02    0.509532E+02    0.358544E+01    0.366170E+05
      0.201621E+00    0.860482E+04    0.223646E+03   -0.777993E+03    0.204159E+03    0.198707E+02    0.470005E+02    0.357288E+01    0.377050E+05
      0.204231E+00    0.855239E+04   -0.600568E+01   -0.156289E+03    0.173375E+03    0.219771E+02    0.502722E+02    0.369084E+01    0.380970E+05
      0.206831E+00    0.851351E+04   -0.609784E+02    0.326200E+03    0.186201E+03    0.169978E+02    0.438146E+02    0.381616E+01    0.394370E+05
      0.209440E+00    0.793743E+04   -0.496691E+02   -0.142067E+03    0.196560E+03    0.129734E+02    0.400172E+02    0.369425E+01    0.402610E+05
      0.212063E+00    0.765463E+04   -0.906742E+02   -0.339907E+03    0.167079E+03    0.173873E+02    0.422394E+02    0.369820E+01    0.418610E+05
      0.214699E+00    0.804146E+04    0.271746E+03    0.265204E+02    0.165438E+03    0.166176E+02    0.390888E+02    0.403174E+01    0.425890E+05
      0.217321E+00    0.804191E+04    0.230225E+03   -0.478332E+03    0.180628E+03    0.112527E+02    0.325768E+02    0.418155E+01    0.435290E+05
      0.219927E+00    0.789088E+04    0.349150E+03   -0.891308E+03    0.162433E+03    0.136756E+02    0.345793E+02    0.425236E+01    0.443250E+05
      0.222550E+00    0.760972E+04    0.417830E+03    0.215010E+03    0.153282E+03    0.150108E+02    0.331401E+02    0.424935E+01    0.460450E+05
      0.225178E+00    0.739639E+04    0.382236E+03    0.104405E+03    0.169851E+03    0.977193E+01    0.250905E+02    0.427829E+01    0.468410E+05
      0.227788E+00    0.742704E+04   -0.684830E+02    0.490978E+02    0.161836E+03    0.967013E+01    0.245904E+02    0.444711E+01    0.475090E+05
      0.230393E+00    0.729713E+04   -0.599436E+01   -0.841576E+02    0.148374E+03    0.120061E+02    0.265303E+02    0.452095E+01    0.489050E+05
      0.233014E+00    0.729508E+04    0.300228E+03   -0.222783E+03    0.158422E+03    0.101276E+02    0.233705E+02    0.467572E+01    0.501370E+05
      0.235650E+00    0.717992E+04    0.251081E+03   -0.717598E+02    0.159076E+03    0.802342E+01    0.231527E+02    0.475986E+01    0.515730E+05
      0.238274E+00    0.699534E+04   -0.128180E+02    0.739833E+03    0.143450E+03    0.992618E+01    0.239393E+02    0.479415E+01    0.521730E+05
      0.240878E+00    0.665787E+04   -0.692633E+01    0.746829E+03    0.150309E+03    0.749018E+01    0.195466E+02    0.471411E+01    0.534570E+05
      0.243502E+00    0.639561E+04    0.158665E+03   -0.129765E+03    0.157919E+03    0.582781E+01    0.179801E+02    0.467799E+01    0.545690E+05
      0.246110E+00    0.656155E+04   -0.369988E+02   -0.231154E+03    0.141631E+03    0.893837E+01    0.202857E+02    0.495525E+01    0.556530E+05
      0.248724E+00    0.647169E+04    0.201980E+03    0.858905E+03    0.139813E+03    0.818688E+01    0.184275E+02    0.504479E+01    0.564570E+05
      0.251321E+00    0.637273E+04   -0.554092E+02    0.689714E+03    0.150329E+03    0.448718E+01    0.131803E+02    0.512489E+01    0.582450E+05
      0.253952E+00    0.622600E+04   -0.651490E+02    0.378218E+03    0.141458E+03    0.527572E+01    0.171510E+02    0.516578E+01    0.596890E+05
      0.256584E+00    0.615615E+04   -0.320418E+03    0.198821E+03    0.134410E+03    0.671596E+01    0.169533E+02    0.526829E+01    0.614810E+05
      0.259208E+00    0.628012E+04   -0.184921E+03    0.420103E+03    0.143315E+03    0.426310E+01    0.134898E+02    0.554097E+01    0.613410E+05
      0.261812E+00    0.614344E+04    0.582217E+02    0.832591E+03    0.140688E+03    0.397974E+01    0.140117E+02    0.558534E+01    0.632250E+05
      0.264432E+00    0.611969E+04    0.238179E+02    0.287125E+03    0.131333E+03    0.517422E+01    0.157193E+02    0.573247E+01    0.643930E+05
      0.267055E+00    0.586520E+04    0.163814E+03    0.636450E+03    0.138096E+03    0.377622E+01    0.138035E+02    0.565921E+01    0.658290E+05
      0.269685E+00    0.567532E+04    0.455119E+03   -0.784960E+02    0.139138E+03    0.336641E+01    0.107735E+02    0.563939E+01    0.671970E+05
      0.272278E+00    0.565787E+04    0.155444E+03    0.975347E+02    0.129444E+03    0.429679E+01    0.131280E+02    0.578575E+01    0.672530E+05
      0.274901E+00    0.544544E+04    0.202854E+03   -0.910869E+02    0.131813E+03    0.336564E+01    0.101862E+02    0.573105E+01    0.706010E+05
      0.277526E+00    0.554980E+04    0.210673E+03    0.471392E+02    0.136565E+03    0.347443E+01    0.870725E+01    0.600980E+01    0.706250E+05
      0.280137E+00    0.549138E+04    0.232849E+03    0.458871E+03    0.128801E+03    0.473862E+01    0.932065E+01    0.611591E+01    0.721370E+05
      0.282744E+00    0.545618E+04    0.128786E+03   -0.221928E+02    0.127383E+03    0.449471E+01    0.973842E+01    0.624800E+01    0.735010E+05
      0.285374E+00    0.533269E+04    0.387249E+03   -0.221124E+03    0.133313E+03    0.173508E+01    0.864758E+01    0.627852E+01    0.756610E+05
      0.288006E+00    0.531479E+04    0.578256E+03    0.226672E+03    0.129448E+03    0.297422E+01    0.100647E+02    0.643222E+01    0.763170E+05
      0.290615E+00    0.530954E+04    0.494601E+03    0.609729E+03    0.126529E+03    0.377000E+01    0.114125E+02    0.660207E+01    0.770330E+05
      0.293221E+00    0.529391E+04    0.168546E+03    0.442825E+03    0.131791E+03    0.186186E+01    0.863951E+01    0.676132E+01    0.792850E+05
      0.295843E+00    0.507278E+04    0.143688E+03   -0.455932E+03    0.127917E+03    0.217165E+01    0.880795E+01    0.665429E+01    0.806810E+05
      0.298465E+00    0.500939E+04    0.402841E+03   -0.775854E+03    0.122755E+03    0.307426E+01    0.100061E+02    0.674740E+01    0.824090E+05
      0.301084E+00    0.493733E+04    0.573503E+03   -0.230781E+03    0.126508E+03    0.250575E+01    0.935862E+01    0.682692E+01    0.828690E+05
      0.303690E+00    0.490995E+04    0.402947E+03   -0.251878E+03    0.127647E+03    0.202729E+01    0.789929E+01    0.696690E+01    0.852890E+05
      0.306324E+00    0.509598E+04    0.121347E+03    0.273529E+01    0.121413E+03    0.303425E+01    0.718299E+01    0.742063E+01    0.868570E+05
      0.308938E+00    0.511189E+04    0.198971E+03   -0.196197E+03    0.124519E+03    0.232748E+01    0.607289E+01    0.763603E+01    0.873090E+05
      0.311540E+00    0.495858E+04    0.144376E+03   -0.976726E+02    0.127778E+03    0.172861E+01    0.638506E+01    0.759571E+01    0.887570E+05
      0.314155E+00    0.479646E+04    0.202271E+01    0.283570E+00    0.121279E+03    0.203864E+01    0.338753E+01    0.753396E+01    0.908950E+05
